table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 6th to 8th November 2020,NET: Do not trust,36,12,24,8,8,9,3,7,4,6,4,15,6,12,2,4,5,2,1,6,-,4,4,8,-,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 6th to 8th November 2020,Mean,2.78,2.89,2.72,2.28,2.28,2.78,3.03,2.87,2.62,3.02,3.23,2.68,2.86,2.55,2.79,2.44,2.62,2.5,3.27,2.51,3.62,2.75,3.29,2.44,-,2.55,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,1.04,1,1.06,0.91,0.91,1.26,0.95,1.12,0.51,0.99,1.22,1.05,0.88,0.93,1.34,1.13,1.07,0.85,1.22,1.01,-,0.98,0.93,1.05,-,0.62,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,106,59,47,15,14,22,23,13,15,18,24,29,29,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,115*,60*,55*,20**,19**,23**,29**,13**,12**,18**,24**,29**,36**,27**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,40,25,15,5,5,6,15,2,3,11,8,9,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,10,7,2,2,2,2,4,-,1,-,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,4,30,18,12,3,3,3,10,2,2,11,5,7,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,3,34,23,11,2,2,6,8,5,7,5,9,10,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,2,25,10,15,6,5,5,4,6,3,2,6,4,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,16,3,13,7,7,6,3,-,-,-,1,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,41,12,29,13,12,11,7,6,3,2,7,10,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,Mean,2.94,3.29,2.55,2.36,2.38,2.6,3.32,2.66,3.07,3.52,3.11,2.82,3.09,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,1.18,1.03,1.21,1.4,1.43,1.33,1.18,0.72,0.84,0.67,1.07,1.23,1.21,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,76,39,37,7,5,8,18,14,12,17,22,23,5,26,2,1,11,6,5,4,6,7,17,8,8,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,80*,43*,37*,9**,5**,9**,17**,15**,13**,18**,23**,23**,5**,30**,1**,1**,14**,6**,5**,3**,6**,9**,18**,7**,7**,1**,71*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,31,21,11,3,3,4,7,9,2,7,14,7,1,9,1,1,4,1,3,1,-,6,10,2,3,-,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,7,2,4,1,1,3,1,-,-,2,4,1,1,1,1,-,-,1,-,-,-,-,4,-,1,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,4,24,18,6,2,2,1,6,9,2,5,10,6,-,8,-,1,4,-,3,1,-,6,7,2,2,-,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,3,32,15,17,1,1,4,7,4,10,7,5,9,3,15,*,-,7,4,3,2,2,1,6,5,1,-,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,2,13,5,9,5,2,1,1,2,1,4,3,6,1,4,-,-,-,1,-,1,3,3,2,*,3,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,4,3,1,-,-,1,3,-,-,-,1,1,-,2,-,-,2,-,-,-,1,-,-,-,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,17,8,9,5,2,2,4,2,1,4,4,7,1,6,-,-,2,1,-,1,4,3,2,*,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,Mean,3.22,3.28,3.14,2.88,3.47,3.37,3.1,3.49,3.11,3.26,3.6,3.04,3.37,3.04,4.62,4,3,3.09,3.49,3,2.3,3.32,3.72,3.16,3.02,1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.98,0.99,0.97,1.2,1.24,1.39,1.16,0.71,0.45,0.93,1.01,0.94,1.2,0.9,-,-,0.99,0.99,0.56,0.74,0.66,0.93,0.92,0.54,1.22,-,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,92,51,41,9,9,26,18,13,6,20,23,28,18,23,7,7,11,6,8,2,4,7,18,13,6,3,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,39,35
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,88*,45*,43*,8**,8**,27**,17**,10**,7**,19**,22**,22**,22**,22**,5**,5**,13**,5**,7**,3**,3**,7**,16**,13**,7**,3**,77*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4**,37*,34**
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,26,15,11,1,1,8,7,2,3,5,8,4,6,7,2,2,9,1,-,1,1,2,4,3,1,-,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,12
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,3,2,1,-,-,-,1,1,1,-,1,-,1,1,-,-,-,-,-,-,-,1,2,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,-
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,4,23,13,10,1,1,8,6,1,2,5,7,4,5,6,2,2,9,1,-,1,1,*,3,3,1,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,12
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,3,35,19,17,2,2,9,7,7,1,10,6,11,11,7,2,-,2,2,5,2,-,4,6,5,3,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,13
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,2,20,8,12,4,4,7,2,1,3,3,6,5,2,7,1,3,2,2,1,-,1,-,5,4,3,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,11,7
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,7,4,3,1,1,4,1,1,-,*,2,2,3,1,1,*,-,-,1,-,1,2,1,2,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,3,2
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,27,12,15,5,5,11,3,2,3,4,8,6,5,8,1,3,2,2,2,-,2,2,6,5,3,-,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,15,9
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,Mean,2.94,3.03,2.84,2.44,2.44,2.75,3.24,3.01,3.07,3.07,2.97,2.84,2.96,2.98,2.92,2.65,3.57,2.87,2.61,3.22,2.59,2.91,2.98,2.73,2.67,3,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77,2.75,3.01
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,0.97,0.99,0.95,0.99,0.99,1.05,0.94,0.91,1.28,0.75,1.05,0.86,1.02,1,1.11,1.21,0.73,0.82,0.78,0.52,1.62,1.38,1.04,0.98,0.78,0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.96,0.91
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,105,56,49,14,13,28,20,10,13,20,25,28,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,105*,55*,50*,17**,16**,28**,19**,12**,12**,16**,23**,26**,22**,35**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,25,16,9,2,1,4,4,5,3,6,6,4,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,4,4,*,1,1,*,-,2,1,-,1,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,4,20,12,8,1,-,4,4,3,2,6,5,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,3,42,18,24,2,2,12,11,4,6,7,7,8,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,2,30,16,13,10,10,8,3,2,3,3,9,12,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,9,4,5,3,3,3,1,1,-,1,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,38,21,18,13,13,12,4,3,3,4,10,13,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,Mean,2.83,2.92,2.74,2.25,2.1,2.65,2.92,3.37,3.02,3.12,2.85,2.56,2.89,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.98,1.06,0.88,1.04,0.93,0.92,0.81,1.18,0.83,0.87,1,0.84,0.88,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,88,47,41,9,8,17,17,15,15,15,23,29,13,23,7,6,9,5,5,4,2,10,16,14,8,2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,83*,47*,36*,9**,8**,14**,17**,15**,16**,13**,24**,25**,12**,21**,5**,6**,7**,4**,7**,4**,3**,10**,16**,12**,6**,2**,73*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,20,10,9,3,3,4,3,2,4,4,4,4,3,9,1,1,2,-,-,2,-,3,5,4,1,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,5,5,-,1,1,1,1,-,1,1,1,2,-,3,-,-,-,-,-,1,-,2,1,-,1,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,4,15,6,9,2,2,3,2,2,2,4,3,3,3,6,1,1,2,-,-,1,-,1,4,4,1,-,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,3,42,23,19,2,2,7,9,9,10,7,12,13,6,11,3,2,3,3,1,2,1,5,10,4,5,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,2,16,9,8,3,2,3,4,3,2,1,7,6,2,1,1,2,1,-,5,-,1,2,2,3,-,-,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,5,5,-,1,1,1,1,1,-,1,*,3,1,1,-,1,1,*,1,1,-,-,-,1,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,21,14,8,4,3,4,5,4,2,1,8,8,3,2,1,3,2,*,6,1,1,2,2,4,-,-,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,Mean,2.98,2.93,3.05,2.83,2.92,3,2.86,2.79,3.17,3.22,2.84,2.79,2.9,3.41,3.09,2.6,2.87,2.77,2.06,3.23,2.49,3.36,3.29,2.91,3.31,3,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.92,1.07,0.69,1.27,1.31,0.99,0.98,0.76,0.8,0.92,0.79,1,0.92,0.9,0.69,1.05,1.1,0.75,0.56,1.58,0.62,1.01,0.76,0.99,0.7,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,110,69,41,10,10,17,23,26,14,20,30,26,13,41,3,6,11,6,14,12,8,9,23,11,6,1,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,98*,63*,34*,8**,8**,17**,19**,22**,14**,18**,26**,19**,14**,38*,2**,4**,12**,6**,14**,8**,5**,10**,21**,10**,5**,1**,90*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,33,25,8,3,3,7,7,6,4,7,11,3,4,15,-,2,5,2,5,1,2,4,8,1,2,-,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,10,7,3,2,2,1,2,2,2,1,2,2,3,4,-,-,2,1,2,*,1,3,1,-,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,4,23,18,5,1,1,6,5,4,2,6,9,2,1,11,-,2,4,1,3,1,1,1,6,1,2,-,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,3,44,28,16,4,4,2,10,11,7,9,9,11,8,16,2,1,5,2,6,3,3,4,9,7,2,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,2,18,8,10,1,1,6,2,5,2,1,4,4,2,7,-,1,1,2,2,3,-,2,4,2,1,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,3,2,1,-,-,2,-,-,1,1,2,1,-,-,-,-,1,1,1,1,-,-,-,*,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,21,10,11,1,1,8,2,5,3,2,6,5,2,7,-,1,2,2,3,3,-,2,4,2,1,-,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.19,3.31,2.98,3.51,3.51,2.88,3.37,3.11,3.09,3.32,3.16,2.9,3.33,3.3,3,3.4,3.39,2.97,3.17,2.68,3.63,3.45,3.23,2.83,3.31,3,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Mirror ( online ),ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.97,0.97,0.94,1.06,1.06,1.2,0.85,0.85,1.13,0.82,1.04,0.97,1.04,0.89,-,0.87,1.13,1.35,1.09,0.99,0.91,1.15,0.87,0.69,0.79,-,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
