table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,Working part-time working between 8 and 29 hours per week,108,37,70,12,12,20,22,29,14,11,19,35,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,NET: Self-employed,77,55,22,3,3,13,10,29,11,10,14,24,25,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,Self-employed - working 30 hours per week or more,33,29,4,1,1,3,6,14,6,4,8,12,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,Self-employed - working between 8 and 29 hours per week,44,25,18,2,2,10,5,14,6,7,6,12,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,NET: Not working,980,418,562,145,113,52,89,116,153,425,277,224,157,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,2106,1030,1076,291,256,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,Not working but seeking work or temporarily unemployed or sick,124,68,57,17,17,17,31,37,19,2,12,9,20,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,Not working and not seeking work,120,53,67,17,17,7,16,33,39,9,14,17,13,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,Student,122,55,67,105,74,11,4,2,-,-,47,47,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,Retired on a state pension only,98,27,71,-,-,-,-,1,1,96,14,7,12,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,Retired with a private pension,392,200,192,-,-,-,-,2,76,315,171,132,63,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 24th to 26th April 2020,"House person, housewife, househusband, etc.",123,14,109,6,6,17,37,42,18,3,18,12,34,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,2121,1075,1046,262,231,362,323,335,342,497,615,578,401,527,184,77,215,161,188,150,131,204,290,276,169,76,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2121,1037,1084,293,257,354,329,365,305,475,577,598,431,515,177,84*,235,173,185,152,101,200,280,290,181,64*,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,181,95,86,31,31,45,34,41,24,8,36,57,56,32,19,8,17,14,13,14,7,12,32,29,12,4,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,NET: Working,982,531,451,113,113,224,237,227,133,48,312,300,228,142,88,35,105,83,89,77,47,89,125,124,91,30,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,NET: Employed,882,469,413,101,101,212,214,205,113,37,286,269,201,126,83,32,95,74,85,69,40,82,105,110,80,29,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Working full time working 30 hours per week or more,711,412,299,83,83,174,179,176,81,18,253,215,161,82,70,27,78,59,71,55,33,61,78,84,68,27,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Working part-time working between 8 and 29 hours per week,171,57,114,18,18,38,35,29,32,19,34,54,40,44,13,5,16,15,14,14,7,21,27,26,12,2,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,NET: Self-employed,100,62,39,12,12,12,24,23,20,10,26,31,28,16,5,3,10,9,5,8,7,8,20,14,11,1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Self-employed - working 30 hours per week or more,45,31,14,5,5,6,13,11,6,5,12,11,13,9,1,1,8,2,3,4,3,1,9,8,4,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Self-employed - working between 8 and 29 hours per week,56,31,25,7,7,7,11,12,13,6,14,20,14,7,4,2,2,7,1,4,3,6,12,6,7,*,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2121,1037,1084,293,257,354,329,365,305,475,577,598,431,515,177,84*,235,173,185,152,101,200,280,290,181,64*,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,NET: Not working,957,411,546,149,113,85,58,96,149,420,229,240,146,342,69,41,113,76,82,62,47,99,123,138,78,30,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Not working but seeking work or temporarily unemployed or sick,122,61,61,18,18,24,19,27,33,1,12,20,12,78,10,5,12,10,4,8,5,11,24,22,7,4,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Not working and not seeking work,93,48,45,3,3,13,12,28,32,5,4,9,4,76,11,3,13,7,7,4,3,8,13,9,8,5,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Student,147,64,83,125,89,20,1,2,-,-,46,65,18,19,7,6,11,12,12,14,7,12,21,25,18,3,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Retired on a state pension only,118,37,81,2,2,-,-,1,2,113,9,12,20,76,10,6,15,11,12,7,2,17,17,10,9,2,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,Retired with a private pension,350,182,168,-,-,-,-,2,53,295,139,117,65,28,19,14,48,18,33,22,25,33,44,53,31,9,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 184,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 11th April 2021,"House person, housewife, househusband, etc.",128,20,108,1,1,29,26,38,28,6,19,18,27,65,13,7,13,18,13,7,5,16,5,19,6,7,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,2126,1014,1112,222,190,341,393,415,314,441,616,610,426,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,2126,1040,1086,293,252,355,329,366,306,477,579,599,432,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,341,149,192,54,53,88,70,67,39,23,98,89,99,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,NET: Working,822,453,369,74,74,199,186,195,127,43,213,289,187,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,NET: Employed,736,403,333,66,66,185,172,173,109,30,186,264,169,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Working full time working 30 hours per week or more,586,349,237,50,50,155,139,142,81,18,159,221,130,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Working part-time working between 8 and 29 hours per week,150,54,96,16,16,30,32,32,28,12,28,43,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,NET: Self-employed,87,50,37,7,7,14,14,22,17,13,27,24,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Self-employed - working 30 hours per week or more,23,11,12,1,1,4,4,7,4,3,8,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Self-employed - working between 8 and 29 hours per week,64,39,25,6,6,10,11,14,13,10,18,19,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,NET: Not working,962,437,525,166,126,68,74,103,141,411,267,222,146,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,2126,1040,1086,293,252,355,329,366,306,477,579,599,432,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Not working but seeking work or temporarily unemployed or sick,109,60,49,32,32,17,17,20,20,3,10,15,8,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Not working and not seeking work,123,56,67,11,9,16,21,39,29,8,7,11,16,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Student,129,55,73,121,82,4,4,1,-,-,36,54,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Retired on a state pension only,92,23,69,-,-,-,-,1,1,91,11,8,13,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,Retired with a private pension,365,224,141,-,-,-,*,2,62,301,185,118,43,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 134,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 5th to 7th June 2020,"House person, housewife, househusband, etc.",145,18,127,3,3,31,31,41,30,9,18,15,47,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,2144,1027,1117,266,236,330,330,370,345,503,610,572,441,521,185,82,209,158,200,159,104,209,287,289,183,79,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,2144,1048,1096,296,260,358,332,369,309,481,583,605,435,521,179,85*,237,175,187,154,102*,202,283,293,183,64*,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,170,81,89,26,26,45,29,40,23,6,39,54,40,38,18,6,21,15,15,8,8,22,21,22,9,6,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,NET: Working,1028,536,492,117,113,265,221,232,150,43,285,329,251,163,82,38,121,83,95,73,47,82,150,138,88,31,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,NET: Employed,915,460,455,112,109,231,206,198,140,28,258,288,217,152,78,38,105,76,89,63,41,74,132,120,72,27,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Working full time working 30 hours per week or more,731,411,320,83,83,201,173,159,103,12,218,229,178,106,62,32,84,56,73,55,37,53,107,87,60,25,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Working part-time working between 8 and 29 hours per week,184,49,135,30,26,30,34,39,36,15,40,59,39,46,16,6,21,20,16,7,4,21,24,33,13,3,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,NET: Self-employed,113,76,37,4,4,34,14,34,11,15,27,41,34,11,5,-,16,7,6,10,6,8,18,18,15,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Self-employed - working 30 hours per week or more,49,41,8,1,1,15,7,16,3,6,10,19,15,5,2,-,7,2,4,5,-,5,6,12,3,3,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Self-employed - working between 8 and 29 hours per week,64,35,29,3,3,19,8,18,8,9,17,22,18,6,2,-,9,5,2,6,6,3,12,6,13,-,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,2144,1048,1096,296,260,358,332,369,309,481,583,605,435,521,179,85*,237,175,187,154,102*,202,283,293,183,64*,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,NET: Not working,946,431,515,153,121,47,82,97,135,431,259,222,145,320,79,41,95,77,77,73,47,98,112,133,87,28,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Not working but seeking work or temporarily unemployed or sick,109,59,50,21,21,18,20,28,18,4,8,12,11,77,8,5,8,5,16,6,6,8,28,15,3,1,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Not working and not seeking work,110,47,63,7,7,7,26,29,27,14,12,12,13,72,14,4,16,9,6,9,6,6,10,18,9,2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Student,132,59,73,119,87,7,3,2,-,-,49,58,13,11,4,8,14,14,9,9,7,15,17,21,13,1,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Retired on a state pension only,100,28,72,-,-,-,-,*,1,99,7,13,18,62,10,1,12,10,8,6,6,10,5,15,14,3,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,Retired with a private pension,374,221,153,-,-,-,-,3,66,305,158,108,68,40,40,16,34,26,28,31,18,42,34,51,41,13,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th March 2021,"House person, housewife, househusband, etc.",122,17,105,5,5,16,32,36,23,9,25,18,22,57,5,7,10,12,10,13,3,18,18,13,7,6,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,2150,1042,1108,267,235,319,335,394,327,508,681,626,336,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,2150,1051,1099,297,260,359,333,370,310,481,585,606,436,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,444,231,214,74,72,99,101,87,67,17,109,127,124,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,NET: Working,707,383,324,84,83,171,161,180,89,22,234,253,118,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,NET: Employed,636,343,293,79,78,161,151,156,72,16,210,235,101,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Working full time working 30 hours per week or more,511,302,209,69,69,137,123,126,49,6,185,191,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Working part-time working between 8 and 29 hours per week,125,41,84,10,9,24,28,30,23,10,25,45,34,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,NET: Self-employed,71,40,31,4,4,10,10,24,18,6,25,18,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Self-employed - working 30 hours per week or more,26,15,11,-,-,2,4,11,8,2,8,7,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 105,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 1st to 3rd May 2020,Self-employed - working between 8 and 29 hours per week,45,25,20,4,4,8,6,13,10,4,16,11,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
