start_date,end_date,question,response,total,male,female,16-24,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2021-03-12,2021-03-14,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Mirror ( online ),6,5,1,-,-,-,2,5,-,-,2,4,-,-,-,-,-,1,-,-,6
2021-03-12,2021-03-14,most_important_source_used_in_last_week,UTV,6,2,4,-,2,1,-,2,-,-,-,-,-,-,-,-,-,-,-,6,-
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Weighted base,2104,1026,1078,293,577,595,426,506,177,84,234,174,182,149,98,200,277,284,180,64,1765
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Snapchat,5,4,1,4,-,3,2,-,-,3,-,-,1,-,-,-,1,-,-,-,5
2021-03-12,2021-03-14,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),5,3,2,-,-,-,-,5,-,-,1,-,-,-,-,2,-,-,2,-,5
2021-03-12,2021-03-14,most_important_source_used_in_last_week,People in your local area/neighbourhood,3,2,2,2,2,1,1,-,-,-,2,-,1,-,-,-,-,1,-,-,3
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Direct from Northern Ireland Government website/ email/ text/ post,3,1,2,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,3,-
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Facebook messenger,3,-,3,1,-,-,1,2,1,-,-,-,-,1,-,1,-,-,-,-,2
2021-03-12,2021-03-14,most_important_source_used_in_last_week,"Smart speaker/ display (e.g. Amazon Echo, Google Home)",3,2,1,-,-,2,-,1,-,-,1,-,-,-,1,-,2,-,-,-,2
2021-03-12,2021-03-14,most_important_source_used_in_last_week,RTÉ,3,1,1,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Podcasts,3,3,-,1,-,,-,2,-,-,-,-,-,-,-,-,1,-,1,-,3
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Channel 5,2,-,2,-,-,1,1,-,-,1,-,-,-,-,-,-,-,1,-,-,2
2021-03-12,2021-03-14,most_important_source_used_in_last_week,S4C,2,1,2,2,1,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Weighted base,2104,1026,1078,293,577,595,426,506,177,84,234,174,182,149,98,200,277,284,180,64,1765
2021-03-12,2021-03-14,most_important_source_used_in_last_week,WhatsApp group(s),2,1,1,2,-,2,-,-,-,-,1,-,-,-,-,1,-,-,-,-,2
2021-03-12,2021-03-14,most_important_source_used_in_last_week,"Direct Mail, e.g. leaflets or other types of information that you get through the letterbox",2,2,-,-,2,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,2
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Celebrity and/or social media influencer,1,1,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Community radio,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Cool FM,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
2021-03-12,2021-03-14,most_important_source_used_in_last_week,BBC Alba,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Apple iMessage,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Other,20,12,9,2,5,4,1,10,1,-,3,1,-,-,1,3,4,5,3,-,19
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Broadcasters,1123,558,565,129,336,310,231,246,91,40,116,99,93,74,55,112,143,145,111,44,934
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Non-BBC broadcasters,310,149,161,21,53,87,77,93,25,11,39,28,33,14,15,30,39,45,18,13,257
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Weighted base,2104,1026,1078,293,577,595,426,506,177,84,234,174,182,149,98,200,277,284,180,64,1765
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: BBC services,813,409,404,108,282,223,154,153,65,29,77,71,60,60,40,82,104,100,94,31,677
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Newspapers (printed and online),137,77,59,6,48,41,21,27,5,8,14,12,8,6,3,16,31,20,13,1,128
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Officials,353,153,200,41,89,98,82,84,43,16,28,29,34,38,21,34,29,56,16,11,279
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Social Media,114,67,47,32,22,40,26,26,8,6,17,6,11,6,5,15,17,10,13,1,100
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Facebook (Facebook and Facebook Messenger),66,30,35,15,9,19,16,23,3,2,9,3,8,6,3,15,5,6,6,-,60
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: WhatsApp (WhatsApp and WhatsApp groups),10,6,5,5,5,4,1,-,-,-,2,-,-,-,-,1,3,1,4,-,10
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Closed groups,5,1,4,3,-,2,1,2,1,-,1,-,-,1,-,1,-,-,-,-,3
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Other online news sources,95,48,47,14,21,19,24,32,11,5,13,8,11,7,2,3,15,12,7,2,80
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Family/friends/ local ppl,71,24,47,25,19,26,10,15,7,-,14,2,11,1,4,6,8,12,2,1,59
2021-03-12,2021-03-14,most_important_source_used_in_last_week,Weighted base,2104,1026,1078,293,577,595,426,506,177,84,234,174,182,149,98,200,277,284,180,64,1765
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Traditional media,1334,672,661,142,394,381,265,293,101,53,144,118,105,88,60,133,183,174,128,48,1124
2021-03-12,2021-03-14,most_important_source_used_in_last_week,NET: Offline,2,2,-,-,2,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,2
2021-03-12,2021-03-14,most_important_source_used_in_last_week,I don't know where the source is from,23,8,15,2,5,3,7,8,-,3,2,-,-,4,3,2,3,3,2,-,20
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Unweighted base,2121,1026,1095,265,677,622,328,494,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Weighted base,2116,1034,1082,294,582,602,424,508,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,BBC - TV,760,358,402,94,211,218,157,174,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,BBC - Online/ app,231,136,95,50,82,78,36,35,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Direct from Government website/ email/ text/ post,131,56,75,20,36,37,31,27,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Sky,121,66,55,18,25,33,34,29,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,ITV,107,29,78,6,10,21,28,47,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,BBC - Radio,76,42,34,6,26,22,16,12,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian ( online ),76,44,32,6,38,20,6,11,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Websites or apps that bring together news from different news providers,67,32,35,12,16,24,13,14,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Direct from NHS website/ email/ text/ post,61,30,31,11,19,17,10,14,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Facebook,51,15,36,11,8,14,15,14,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Weighted base,2116,1034,1082,294,582,602,424,508,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Search engine (e.g. Google),49,26,24,3,6,12,15,17,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Family and friends directly,40,15,25,11,5,16,8,10,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Other,34,16,17,2,7,13,1,13,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Twitter,29,21,9,8,13,6,8,2,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Official scientists,29,14,14,4,9,5,3,12,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,YouTube,27,23,4,8,6,4,6,11,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Commercial Radio,27,12,14,1,5,5,3,14,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),22,10,12,-,5,8,4,5,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian,20,13,7,-,11,4,2,2,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Direct from World Health Organisation (WHO) website/ email/ text/ post,19,8,12,3,6,4,6,3,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,“Mid-market tabloids” such as MailOnline or Express ( online ),17,8,10,1,3,7,2,5,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Weighted base,2116,1034,1082,294,582,602,424,508,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",17,6,11,-,3,5,4,6,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Channel 4,14,9,5,-,5,3,2,5,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,STV,9,4,5,-,3,3,1,3,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Direct from Local health service website/ email/ text/ post,8,2,6,-,2,2,1,3,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Instagram,7,2,5,5,1,2,2,1,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Direct from Local council website/ email/ text/ post,6,1,5,-,1,3,2,-,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",6,5,2,-,1,1,-,4,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Mirror ( online ),6,3,3,1,2,3,1,-,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,WhatsApp group(s),5,4,1,2,2,3,-,-,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,"Smart speaker (e.g. Amazon Echo, Google Home)",5,4,1,1,2,1,-,2,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Email,4,4,1,-,3,1,1,-,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Weighted base,2116,1034,1082,294,582,602,424,508,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Podcasts,4,2,2,1,2,1,-,1,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,UTV,4,2,2,-,1,1,2,-,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,WhatsApp,4,2,1,-,1,1,-,2,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Community radio,3,1,3,-,-,-,-,3,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Snapchat,3,1,3,3,1,1,-,1,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Magazines,3,2,,1,2,-,-,1,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),3,2,1,-,1,1,1,-,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,People in your local area/neighbourhood,1,1,-,-,1,-,1,-,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,ITV Wales,1,1,1,-,-,-,-,1,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Advertising,1,-,1,1,,-,-,1,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Facebook messenger,1,-,1,-,-,-,-,1,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Channel 5,1,-,1,-,-,1,-,-,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Apple iMessage,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,Weighted base,2116,1034,1082,294,582,602,424,508,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,I don't know where the source is from,7,3,4,5,1,2,2,2,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Broadcasters,1323,646,677,173,364,378,275,306,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Non-BBC broadcasters,256,111,146,24,45,60,66,85,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: BBC services,1067,536,531,149,319,318,209,221,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Newspapers (printed and online),144,80,64,7,60,44,17,23,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Officials,254,111,143,38,73,68,54,60,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Social Media,94,41,53,26,25,24,25,20,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Facebook (Facebook and Facebook Messenger),52,15,36,11,8,14,15,15,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: WhatsApp (WhatsApp and WhatsApp groups),8,7,2,2,3,4,-,2,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Closed groups,6,4,2,2,2,3,-,1,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Other online news sources,90,42,48,12,19,30,17,24,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Family/friends/ local ppl,41,16,25,11,6,16,9,10,,,,,,,,,,,,,
2020-05-01,2020-05-03,most_important_source_used_in_last_week,NET: Traditional media,1494,739,755,182,428,428,294,343,,,,,,,,,,,,,
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Unweighted base,2062,1025,1037,255,639,565,397,461,170,81,214,157,172,165,101,199,291,298,154,60,1731
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Weighted base,2060,1012,1048,287,567,587,414,492,164,83,229,168,183,148,97,193,273,287,174,62,1738
2020-11-06,2020-11-08,most_important_source_used_in_last_week,BBC - TV,510,252,258,32,139,126,110,136,21,13,72,49,51,36,23,40,68,70,51,15,451
2020-11-06,2020-11-08,most_important_source_used_in_last_week,BBC - Online/ app,263,150,114,47,98,86,33,47,22,7,18,14,23,22,16,29,29,36,37,11,214
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Direct from UK Government website/ email/ text/ post,125,45,80,16,32,41,24,28,2,3,16,14,9,11,1,18,17,27,6,-,122
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Sky,118,60,58,9,32,32,25,29,6,7,19,14,15,10,6,11,10,12,8,2,104
2020-11-06,2020-11-08,most_important_source_used_in_last_week,ITV,110,41,69,7,19,28,31,32,1,10,18,9,9,5,2,17,19,13,5,2,105
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Websites or apps that bring together news from different news providers,84,42,42,21,19,26,18,21,6,4,8,8,9,4,1,6,10,16,10,2,75
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Direct from NHS website/ email/ text/ post,73,27,46,12,19,19,14,22,6,6,6,11,7,2,4,1,14,10,6,1,63
2020-11-06,2020-11-08,most_important_source_used_in_last_week,BBC - Radio,71,33,38,8,23,23,17,8,6,2,12,3,4,6,2,8,7,11,9,-,63
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Family and friends directly,60,25,35,23,12,19,12,17,7,2,5,8,4,7,2,7,10,7,2,-,51
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Weighted base,2060,1012,1048,287,567,587,414,492,164,83,229,168,183,148,97,193,273,287,174,62,1738
2020-11-06,2020-11-08,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian ( online ),50,29,21,3,22,18,6,4,6,2,3,1,3,5,2,4,8,12,3,1,41
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Search engine (e.g. Google),50,25,24,17,11,14,10,14,3,3,6,4,3,3,3,8,8,7,2,-,44
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Facebook,49,20,30,11,5,20,12,12,6,4,5,6,3,3,3,4,8,4,-,2,38
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Twitter,43,28,15,15,13,10,9,11,6,2,3,4,2,7,1,2,6,8,2,-,36
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Official scientists,30,18,11,5,5,12,5,7,3,2,4,2,2,1,2,3,4,3,1,2,23
2020-11-06,2020-11-08,most_important_source_used_in_last_week,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),28,12,16,-,6,9,7,6,-,-,3,4,1,3,1,4,4,5,3,1,26
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Commercial Radio,27,15,12,-,3,4,7,13,-,2,1,4,2,-,1,3,6,4,3,-,26
2020-11-06,2020-11-08,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian,25,18,6,-,15,6,4,-,4,-,2,1,1,1,1,2,5,3,3,1,19
2020-11-06,2020-11-08,most_important_source_used_in_last_week,YouTube,24,13,11,6,3,6,5,10,4,1,5,-,2,1,-,2,5,3,1,-,20
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Channel 4,24,15,9,3,8,6,9,1,5,-,2,1,2,1,1,1,5,2,2,2,16
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Weighted base,2060,1012,1048,287,567,587,414,492,164,83,229,168,183,148,97,193,273,287,174,62,1738
2020-11-06,2020-11-08,most_important_source_used_in_last_week,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",23,16,7,5,7,8,,7,2,1,1,2,5,1,2,1,2,4,2,-,19
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Direct from Local council website/ email/ text/ post,22,6,17,-,3,9,7,3,2,2,4,4,2,1,1,1,2,3,1,-,19
2020-11-06,2020-11-08,most_important_source_used_in_last_week,“Mid-market tabloids” such as MailOnline or Express ( online ),22,6,17,1,11,8,2,1,1,-,2,2,1,2,-,2,3,5,3,2,20
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Direct from World Health Organisation (WHO) website/ email/ text/ post,18,7,11,4,6,4,2,5,-,1,4,-,2,2,-,2,2,-,3,2,16
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Direct from Local health service website/ email/ text/ post,18,11,7,1,3,2,7,5,1,-,4,-,2,1,4,1,1,1,2,-,13
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Direct from Scotland Government website/ email/ text/ post,17,11,6,2,3,3,3,7,17,-,-,-,-,-,-,-,-,-,-,-,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,STV,17,4,12,-,4,5,2,5,17,-,-,-,-,-,-,-,-,-,-,-,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",12,7,5,1,-,3,2,7,-,1,2,-,6,-,-,-,-,2,-,2,10
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Weighted base,2060,1012,1048,287,567,587,414,492,164,83,229,168,183,148,97,193,273,287,174,62,1738
2020-11-06,2020-11-08,most_important_source_used_in_last_week,WhatsApp,10,6,4,4,3,7,1,-,-,-,-,-,4,-,1,-,3,3,-,-,9
2020-11-06,2020-11-08,most_important_source_used_in_last_week,ITV Wales,8,3,6,1,2,-,1,5,-,-,-,-,-,-,8,-,-,-,-,-,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Email,7,3,4,2,-,1,5,1,,-,-,2,2,,-,1,1,1,-,-,7
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Direct from Wales Government website/ email/ text/ post,7,2,5,-,-,4,1,2,-,-,-,-,-,-,7,-,-,-,-,-,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,UTV,7,3,4,-,,3,1,3,-,-,-,-,-,-,-,-,-,-,-,7,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),7,6,1,-,-,2,3,2,-,-,-,1,-,-,-,3,-,1,-,1,6
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Advertising,6,4,1,2,-,1,2,3,-,-,-,-,-,1,-,-,1,1,3,-,6
2020-11-06,2020-11-08,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Mirror ( online ),5,2,3,-,1,-,2,1,-,1,-,-,-,1,-,-,1,1,-,-,5
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Podcasts,5,4,,-,4,-,,,,-,1,-,,1,-,-,1,,-,1,3
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Weighted base,2060,1012,1048,287,567,587,414,492,164,83,229,168,183,148,97,193,273,287,174,62,1738
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Snapchat,4,2,2,4,-,3,1,-,-,-,-,-,-,1,-,3,-,-,-,-,4
2020-11-06,2020-11-08,most_important_source_used_in_last_week,WhatsApp group(s),4,2,2,3,2,-,1,2,-,-,-,-,-,1,-,-,2,1,-,-,4
2020-11-06,2020-11-08,most_important_source_used_in_last_week,People in your local area/neighbourhood,3,1,2,1,-,-,2,1,1,-,-,-,-,1,-,-,-,-,-,1,1
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Magazines,3,3,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,2,-,1,2
2020-11-06,2020-11-08,most_important_source_used_in_last_week,"Smart speaker (e.g. Amazon Echo, Google Home)",3,-,3,-,1,1,-,1,-,-,-,-,-,1,-,-,1,-,1,-,3
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Channel 5,3,,2,,2,-,1,-,-,-,1,-,-,-,-,-,1,-,-,-,3
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Community radio,2,2,-,,,1,-,1,-,,-,-,-,1,-,-,1,-,-,-,2
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Instagram,2,1,1,1,1,1,-,-,1,-,-,-,-,-,-,1,-,-,-,-,1
2020-11-06,2020-11-08,most_important_source_used_in_last_week,S4C,2,2,-,-,2,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Apple iMessage,2,-,2,-,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Cool FM,2,2,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Weighted base,2060,1012,1048,287,567,587,414,492,164,83,229,168,183,148,97,193,273,287,174,62,1738
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Direct from Northern Ireland Government website/ email/ text/ post,2,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Facebook messenger,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1
2020-11-06,2020-11-08,most_important_source_used_in_last_week,BBC Alba,1,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Celebrity and/or social media influencer,,,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,RTÉ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Other,31,22,10,3,14,8,3,7,3,2,1,2,4,1,-,3,6,6,3,-,28
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Broadcasters,1134,564,570,107,331,308,229,265,79,39,142,89,104,80,60,106,138,143,113,39,955
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Non-BBC broadcasters,288,128,160,20,70,74,70,75,29,17,40,23,26,16,19,29,35,27,15,13,227
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: BBC services,846,435,410,87,261,235,160,190,50,22,102,66,79,64,42,77,103,117,98,27,728
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Newspapers (printed and online),137,73,64,4,55,42,25,15,12,4,10,9,7,11,3,15,20,28,11,6,116
2020-11-06,2020-11-08,most_important_source_used_in_last_week,Weighted base,2060,1012,1048,287,567,587,414,492,164,83,229,168,183,148,97,193,273,287,174,62,1738
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Officials,311,128,183,41,72,96,64,79,31,14,38,30,25,19,19,26,40,44,20,6,256
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Social Media,109,57,52,36,22,40,24,24,13,7,8,10,9,11,5,10,17,15,2,2,88
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Facebook (Facebook and Facebook Messenger),50,20,31,11,6,20,12,12,6,4,5,6,3,3,3,4,8,5,-,2,39
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: WhatsApp (WhatsApp and WhatsApp groups),14,8,6,7,4,7,2,2,-,-,-,-,4,1,1,-,5,3,-,-,13
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Closed groups,6,2,5,3,3,2,1,2,-,2,-,-,-,1,-,-,2,2,-,-,6
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Other online news sources,119,65,54,27,26,37,20,36,8,5,11,10,19,6,3,7,12,22,13,4,104
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Family/friends/ local ppl,63,26,37,25,12,19,15,18,8,2,5,8,4,8,2,7,10,7,2,1,52
2020-11-06,2020-11-08,most_important_source_used_in_last_week,NET: Traditional media,1305,659,646,113,392,356,261,295,91,45,153,102,114,92,65,125,166,177,127,48,1101
2020-11-06,2020-11-08,most_important_source_used_in_last_week,I don't know where the source is from,22,4,18,11,6,6,5,4,2,1,2,1,1,3,-,5,3,2,1,-,20
2020-06-12,2020-06-15,most_important_source_used_in_last_week,Unweighted base,2085,1032,1053,270,602,583,373,527,,,,,,,,,,,,,
2020-06-12,2020-06-15,most_important_source_used_in_last_week,Weighted base,2085,1020,1065,284,571,590,418,506,,,,,,,,,,,,,
2020-06-12,2020-06-15,most_important_source_used_in_last_week,BBC - TV,648,307,342,41,179,172,132,165,,,,,,,,,,,,,
