table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 121,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,0.99,1.03,0.95,0.92,0.92,1.05,1,1.01,0.95,0.96,0.96,0.96,1.05,1.02,0.99,0.88,0.97,1.04,0.99,1.03,0.95,1.03,1,0.98,0.99,0.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,1,0.98
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,2164,1113,1051,292,261,355,355,316,338,508,642,610,367,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,2164,1058,1106,298,264,361,335,372,312,485,589,610,439,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,NET: Agree,1717,825,892,219,190,265,266,298,258,411,468,477,353,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,Strongly agree      (+2),585,268,317,69,61,77,100,99,81,158,138,160,135,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,Slightly agree      (+1),1132,557,575,150,129,187,166,199,177,253,331,318,218,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,Neither agree nor    (0) disagree,315,155,160,54,49,75,47,47,42,50,88,90,61,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,Slightly disagree   (-1),84,41,43,20,20,18,13,10,7,16,23,23,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,Strongly disagree   (-2),48,37,10,5,5,4,9,16,5,8,9,19,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,NET: Disagree,132,79,53,25,25,22,23,26,12,24,32,42,26,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,Mean,0.98,0.92,1.04,0.86,0.84,0.87,1,0.95,1.03,1.11,0.96,0.94,1.03,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 110,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.88,0.93,0.82,0.91,0.93,0.84,0.92,0.94,0.79,0.84,0.82,0.92,0.88,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,2115,1003,1112,261,228,325,342,367,332,488,584,640,359,532,186,88,220,166,174,162,105,182,296,296,177,63,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,NET: Agree,1374,662,712,180,149,212,194,232,210,346,393,386,273,322,107,51,152,111,115,104,65,137,172,181,135,43,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,Strongly agree      (+2),389,194,195,48,41,42,58,56,64,120,102,115,77,95,26,10,46,23,28,32,19,35,56,57,40,16,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,Slightly agree      (+1),985,469,516,132,108,170,135,176,146,225,291,270,196,228,80,41,106,88,87,72,46,102,116,125,95,27,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,Neither agree nor    (0) disagree,517,255,262,72,63,97,94,78,75,102,119,150,110,137,50,22,58,41,49,33,29,41,75,76,31,12,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,Slightly disagree   (-1),137,73,64,25,24,30,24,32,9,16,41,35,28,33,13,10,12,13,16,7,3,7,22,21,9,3,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,Strongly disagree   (-2),86,43,43,14,14,14,17,21,10,10,22,25,18,21,6,1,11,8,4,8,3,14,9,11,6,5,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,NET: Disagree,224,117,107,40,39,44,41,54,20,26,63,61,46,54,20,11,23,21,20,15,6,21,32,32,15,9,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,Mean,0.69,0.67,0.7,0.6,0.55,0.56,0.59,0.59,0.8,0.91,0.71,0.7,0.67,0.66,0.61,0.59,0.7,0.61,0.65,0.75,0.74,0.69,0.67,0.67,0.85,0.71,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.98,0.99,0.96,1.02,1.06,0.95,1.03,1.04,0.92,0.89,0.97,0.99,0.98,0.99,0.95,0.89,1,0.96,0.92,1.01,0.91,1.03,1,0.99,0.93,1.15,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,2100,1015,1085,267,236,294,323,383,336,497,613,633,319,535,176,86,203,160,183,166,113,193,307,302,145,66,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,NET: Agree,1468,711,757,185,158,225,223,228,230,377,409,405,316,338,125,62,167,109,118,99,77,145,194,201,128,43,1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,Strongly agree      (+2),462,212,250,51,44,74,67,55,58,156,125,134,98,104,40,28,41,29,40,28,36,48,56,62,41,12,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,Slightly agree      (+1),1006,500,507,134,114,151,156,173,172,221,285,271,217,234,85,34,125,80,79,71,42,97,138,138,87,31,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,Neither agree nor    (0) disagree,412,201,211,71,63,85,63,74,45,74,100,130,62,120,33,13,52,43,34,33,15,27,59,57,34,12,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,Slightly disagree   (-1),143,76,66,28,22,17,27,33,19,18,51,37,25,29,10,6,7,13,19,13,6,21,13,20,8,6,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,Strongly disagree   (-2),78,39,39,6,6,23,13,26,7,2,11,20,24,23,7,2,7,6,12,6,1,4,11,10,10,2,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,NET: Disagree,220,115,105,34,28,41,39,59,27,20,62,57,49,52,17,8,14,19,31,19,7,25,24,29,18,8,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,Mean,0.78,0.75,0.8,0.68,0.68,0.67,0.73,0.55,0.84,1.08,0.81,0.78,0.8,0.72,0.8,0.96,0.81,0.66,0.63,0.68,1.05,0.83,0.78,0.78,0.78,0.71,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.99,0.99,0.98,0.94,0.94,1.07,1,1.08,0.89,0.83,0.94,0.98,1.04,1,0.99,0.99,0.86,0.97,1.13,1.01,0.94,0.98,0.96,0.97,1.02,1,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,2120,1031,1089,252,219,339,351,389,311,478,605,573,429,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,NET: Agree,1468,700,768,181,148,232,210,259,218,368,407,402,295,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,Strongly agree      (+2),404,181,223,37,29,63,56,64,64,120,103,109,74,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,Slightly agree      (+1),1064,519,545,144,119,169,154,195,155,248,304,292,221,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,Neither agree nor    (0) disagree,452,228,225,77,70,89,89,75,63,59,112,136,99,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,Slightly disagree   (-1),131,67,64,25,24,15,13,21,18,38,42,45,18,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,Strongly disagree   (-2),69,43,26,9,9,18,16,10,6,9,17,15,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,NET: Disagree,200,110,90,35,33,33,29,31,25,48,58,60,36,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,Mean,0.76,0.7,0.81,0.6,0.53,0.69,0.67,0.77,0.82,0.91,0.75,0.73,0.73,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 115,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.94,0.97,0.91,0.93,0.94,0.98,0.97,0.9,0.9,0.93,0.93,0.93,0.93,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,2189,1062,1127,268,237,337,362,371,330,521,627,625,385,552,196,87,242,172,200,169,101,199,293,277,187,66,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,NET: Agree,1327,616,712,183,155,205,209,224,192,315,376,374,279,298,108,51,160,107,105,86,68,124,173,182,122,42,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,Strongly agree      (+2),322,146,176,34,29,56,41,50,46,96,92,91,72,67,35,14,40,30,23,19,14,30,44,34,28,11,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,Slightly agree      (+1),1006,470,536,149,127,149,168,174,146,219,285,283,207,232,73,37,120,77,82,66,54,95,129,148,94,31,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,Neither agree nor    (0) disagree,533,271,262,76,65,100,80,81,82,114,127,149,107,150,53,18,51,43,56,45,20,48,84,70,30,14,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,Slightly disagree   (-1),208,115,93,26,24,36,31,41,28,45,55,64,39,50,13,13,20,14,19,19,10,19,19,35,23,7,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,Strongly disagree   (-2),121,69,52,17,17,24,19,31,13,17,37,30,20,34,9,5,12,15,12,7,6,15,12,13,12,3,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,NET: Disagree,329,184,145,43,41,60,50,72,41,62,92,94,59,84,22,18,32,28,30,26,16,33,31,47,34,10,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,Mean,0.55,0.48,0.62,0.52,0.48,0.48,0.53,0.45,0.58,0.67,0.57,0.55,0.61,0.46,0.61,0.49,0.64,0.53,0.45,0.46,0.57,0.51,0.6,0.52,0.56,0.6,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 117,"Q12. To what extent do you agree or disagree with the following statements? This crisis is showing some positive sides of society (e.g. more local/community spirit, support for NHS)",ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,1.03,1.06,1,0.99,1.02,1.07,1,1.11,0.98,1,1.06,1.02,1,1.03,1.03,1.1,1.01,1.11,1.03,1.01,1.04,1.07,0.97,0.98,1.08,1.04,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
