table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,24,19,5,7,7,4,5,1,4,5,13,5,*,6,-,-,5,1,1,-,-,1,9,-,5,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,3
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,2,2,-,1,1,-,1,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,4,22,16,5,5,5,4,4,1,4,5,11,5,*,6,-,-,5,1,1,-,-,1,7,-,5,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,3
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,3,23,15,8,7,7,6,2,1,2,6,6,8,5,5,4,1,2,-,1,-,-,3,5,4,2,*,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,4
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,2,4,1,3,1,1,*,2,-,1,1,2,2,1,-,2,-,1,-,-,-,1,-,-,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,-
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,1,1,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,1
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,5,2,3,1,1,1,2,-,1,1,3,2,1,-,2,-,1,-,1,-,1,-,-,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,1
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,Mean,3.39,3.52,3.12,3.51,3.51,3.15,3.48,3.54,3.47,3.36,3.55,3.2,2.98,3.56,2.67,3,3.57,4,2.9,-,2,3.16,3.83,3,3.65,3.13,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,3.47,3.19
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,0.76,0.76,0.72,0.78,0.78,0.82,0.99,-,0.77,0.6,0.94,0.67,0.47,0.52,0.52,-,0.66,-,1.4,-,-,0.42,0.7,*,0.51,1.12,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.62,0.89
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,50,30,20,10,10,14,7,5,6,8,20,15,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,57*,31**,26**,10**,10**,17**,6**,10**,5**,10**,21**,16**,12**,9**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,29,16,13,5,5,10,1,3,2,8,17,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,9,5,4,2,2,2,-,3,-,2,6,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,4,19,10,9,4,4,7,1,-,2,5,11,5,4,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,3,22,11,11,2,2,6,3,7,3,2,2,10,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,2,5,3,2,3,3,-,2,-,-,-,2,-,*,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,1,1,-,-,-,1,-,-,-,-,-,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,6,4,2,3,3,1,2,-,-,-,2,1,*,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,Mean,3.53,3.49,3.58,3.36,3.36,3.58,2.92,3.59,3.39,4.03,3.98,3.17,3.25,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.94,1.02,0.85,1.16,1.16,0.99,0.77,0.96,0.55,0.71,0.88,0.77,0.54,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,39,27,12,9,9,8,9,7,-,6,18,11,5,5,1,1,4,1,4,2,2,1,17,4,2,-,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,42*,28**,13**,10**,10**,8**,10**,9**,-**,6**,20**,12**,4**,6**,1**,1**,4**,1**,5**,2**,1**,1**,19**,5**,2**,-**,40*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,13,7,6,3,3,3,2,2,-,3,8,3,1,2,-,-,2,-,1,2,1,-,6,*,1,-,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,5,5,1,2,2,2,1,-,-,1,4,1,-,-,-,-,-,-,-,-,-,-,5,-,1,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,4,8,3,5,1,1,*,2,2,-,2,4,1,1,2,-,-,2,-,1,2,1,-,1,*,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,3,25,19,6,7,7,1,7,6,-,2,12,6,2,4,1,1,1,1,2,-,*,-,13,5,1,-,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,2,3,1,2,-,-,3,-,-,-,-,-,3,-,-,-,-,-,-,2,-,-,1,-,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,1,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,4,2,2,-,-,4,-,-,-,-,-,4,-,-,-,-,1,-,2,-,-,1,-,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,Mean,3.34,3.33,3.36,3.47,3.47,3.01,3.32,3.27,-,3.7,3.59,2.97,3.3,3.3,3,3,3.18,3,2.88,4,3.63,2,3.55,3.08,3.83,-,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.87,0.91,0.82,0.81,0.81,1.5,0.64,0.47,-,0.78,0.82,1.08,0.54,0.5,-,-,1.38,-,0.81,0,-,-,0.88,0.3,-,-,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,44,24,20,10,10,13,8,3,4,6,24,10,3,7,3,-,5,3,4,3,3,4,13,3,3,-,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,40*,25**,15**,8**,8**,12**,9**,2**,2**,6**,21**,9**,3**,7**,3**,-**,5**,4**,3**,2**,2**,5**,9**,2**,4**,-**,35*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,23,17,6,4,4,8,6,1,1,4,11,5,2,6,3,-,3,3,-,-,1,2,7,2,2,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,4,2,2,1,1,*,2,1,1,-,1,1,-,2,*,-,-,2,-,-,-,-,2,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,4,19,15,4,3,3,7,4,-,1,4,9,4,2,3,3,-,3,2,-,-,1,2,4,2,2,-,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,3,14,8,6,4,4,3,3,1,*,3,10,3,-,1,-,-,1,1,3,1,*,2,3,1,2,-,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,2,1,-,1,-,-,1,-,-,1,-,-,-,1,1,-,-,-,-,-,1,1,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,1,-,1,*,*,-,-,1,-,-,1,*,-,-,-,-,1,-,-,*,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,2,-,2,*,*,1,-,1,1,-,1,*,1,1,-,-,1,-,-,1,1,-,-,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.62,3.78,3.34,3.5,3.5,3.63,3.79,3.16,3.71,3.61,3.51,3.61,3.4,4,4.15,-,3.41,4.17,3,2.3,2.95,3.5,3.99,3.69,3.5,-,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.83,0.6,1.1,0.91,0.91,0.7,0.74,-,1.6,0.53,0.76,0.86,1.15,0.95,0.43,-,1.09,0.82,0,-,-,0.57,0.78,0.62,0.57,-,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,32,17,15,3,3,5,6,3,8,7,10,12,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,33**,18**,15**,3**,3**,6**,7**,2**,8**,7**,9**,11**,4**,8**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,12,10,2,2,2,-,2,1,4,3,4,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,4,4,-,1,1,-,-,-,3,-,1,-,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,4,8,6,2,1,1,-,2,1,1,3,2,6,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,3,12,5,7,-,-,3,3,*,2,3,4,4,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,2,7,2,5,-,-,3,1,1,1,1,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,2,1,1,1,1,-,-,-,1,-,-,1,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,9,3,6,1,1,3,1,1,2,1,1,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,Mean,3.18,3.57,2.69,3.43,3.43,2.5,3.12,2.88,3.55,3.34,3.37,3.3,2.85,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,1.09,1.16,0.8,2.04,2.04,0.55,0.74,1.2,1.43,0.73,0.96,0.93,1.94,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,48,25,23,12,10,16,7,1,4,8,17,11,8,12,5,-,2,4,5,4,-,4,18,4,2,-,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,53*,27**,25**,15**,12**,17**,6**,1**,4**,10**,16**,11**,10**,16**,6**,-**,3**,6**,7**,3**,-**,3**,19**,4**,2**,-**,46*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,22,13,8,3,3,7,2,1,4,3,6,5,6,5,4,-,2,-,-,*,-,1,10,2,2,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,8,7,1,1,1,4,1,1,-,-,-,1,4,3,1,-,-,-,-,-,-,-,6,1,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,4,14,6,8,2,2,4,1,-,4,3,6,3,2,3,3,-,2,-,-,*,-,1,4,1,2,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,3,22,10,12,9,6,5,2,-,-,5,7,4,3,9,2,-,1,4,6,2,-,-,7,-,-,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,2,9,4,5,2,2,4,1,-,-,1,3,3,2,2,-,-,-,1,1,-,-,2,3,2,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,9,4,5,2,2,4,1,-,-,1,3,3,2,2,-,-,-,1,1,-,-,2,3,2,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,Mean,3.38,3.61,3.14,3.15,3.18,3.4,3.44,5,4,3.19,3.21,3.28,3.79,3.37,3.8,-,3.64,2.75,2.87,3.16,-,2.77,3.69,3.04,4,-,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.94,1.03,0.77,0.79,0.87,1.12,1.14,-,0,0.69,0.75,0.99,1.2,0.92,0.7,-,0.6,0.48,0.37,0.46,-,1.18,1.08,1.46,0,-,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
