table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,32,18,14,5,5,7,6,4,4,6,10,2,5,15,1,*,1,4,4,2,3,7,5,3,2,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,8
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,9,8,1,1,1,5,-,1,*,2,5,-,2,1,-,*,-,1,-,2,-,2,2,2,1,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,8,1
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,4,23,10,13,4,4,3,6,3,4,4,5,2,3,14,1,-,1,3,4,-,3,4,3,1,2,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,7
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,3,13,7,6,3,1,3,4,3,*,-,5,3,1,3,1,-,3,1,-,1,-,1,3,*,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,4,5
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,1,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,1
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,1,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,1
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,Mean,3.87,3.97,3.75,3.75,3.9,4.14,3.47,3.79,4.02,4.3,4,3.37,4.17,3.79,3.41,5,2.97,3.98,4,4.17,4,4.13,3.83,4.42,3.92,3.33,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.15,3.59
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,0.78,0.91,0.54,0.68,0.65,0.9,0.82,0.83,0.47,0.5,0.86,0.54,0.77,0.73,-,-,0.97,0.63,0,1.2,0,0.71,0.8,0.8,0.83,0.61,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0.75,0.88
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,39,19,20,2,2,13,9,6,2,7,11,11,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,44*,19**,25**,3**,3**,14**,10**,7**,2**,7**,12**,11**,12**,8**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,31,14,18,1,1,10,7,7,-,6,9,7,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,5,2,3,-,-,1,-,2,-,2,1,-,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,4,26,12,15,1,1,9,7,5,-,5,8,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,3,12,5,7,1,1,5,3,-,2,1,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,Mean,3.83,3.82,3.85,3.48,3.48,3.74,3.7,4.32,3,4.12,3.83,3.62,3.95,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.62,0.61,0.63,0.62,0.62,0.59,0.48,0.5,0,0.65,0.57,0.51,0.68,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,38,27,11,11,11,10,8,5,2,2,14,13,5,6,2,6,4,-,2,2,-,3,17,-,2,-,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,42*,30**,12**,12**,12**,12**,10**,4**,2**,2**,17**,14**,6**,6**,2**,5**,3**,-**,4**,2**,-**,3**,20**,-**,2**,-**,40*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,23,16,7,7,7,7,3,3,2,1,6,10,5,3,1,3,2,-,4,2,-,1,9,-,1,-,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,10,7,3,3,3,3,-,3,1,-,3,6,2,-,1,2,1,-,-,1,-,-,4,-,1,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,4,13,9,4,5,5,3,3,-,1,1,4,4,3,3,-,1,1,-,4,1,-,1,5,-,-,-,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,3,15,12,3,3,3,5,6,1,-,-,9,3,1,2,-,2,1,-,-,-,-,2,10,-,1,-,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,2,3,2,1,1,1,-,1,-,-,1,1,1,-,1,1,1,-,-,-,-,-,-,1,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,3,2,1,1,1,-,1,-,-,1,1,1,-,1,1,1,-,-,-,-,-,-,1,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,Mean,3.73,3.7,3.82,3.79,3.79,3.83,3.2,4.44,4.5,3.06,3.48,4.07,4.16,3.23,3.28,3.72,3.99,-,4,4.55,-,3.35,3.62,-,4.09,-,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.92,0.91,0.99,0.95,0.95,0.87,0.66,1.03,0.68,-,0.86,0.99,0.73,0.84,2.08,1.22,1.01,-,0,0.69,-,0.58,0.89,-,-,-,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,45,21,24,7,5,10,8,8,2,10,14,11,6,14,2,3,6,4,3,1,2,2,7,6,6,3,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,45*,23**,22**,8**,5**,11**,7**,7**,2**,10**,11**,14**,6**,14**,1**,3**,6**,4**,3**,1**,1**,4**,6**,5**,8**,3**,39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,30,14,16,5,3,6,5,4,2,9,8,10,5,7,1,2,4,4,1,1,*,1,5,4,5,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,4,1,3,2,-,-,-,1,-,1,1,2,1,-,1,2,-,-,-,-,-,-,1,1,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,4,26,13,13,3,3,6,5,2,2,8,7,8,4,7,*,1,4,4,1,1,*,1,5,3,5,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,3,15,10,5,3,2,5,2,3,-,2,3,4,1,7,-,1,2,*,2,-,1,3,*,1,3,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.75,3.62,3.89,3.82,3.6,3.51,3.72,3.77,4,3.93,3.75,3.89,4.03,3.51,4.66,4.22,3.61,3.89,3.34,4,3.27,3.3,4.04,3.97,3.58,3.58,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.61,0.57,0.63,0.81,0.55,0.52,0.48,0.84,-,0.52,0.57,0.69,0.6,0.52,-,1.06,0.53,0.36,0.61,-,-,0.54,0.44,0.68,0.53,0.59,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,33,7,26,6,6,3,4,5,7,8,10,10,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,33**,7**,26**,6**,6**,4**,3**,5**,7**,8**,9**,11**,7**,6**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,25,6,19,4,4,4,2,3,7,6,5,9,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,8,2,6,1,1,1,2,-,3,1,1,4,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,4,17,4,13,3,3,3,-,3,4,5,4,5,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,3,8,1,7,3,3,-,2,1,-,2,4,2,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,Mean,4.02,4.17,3.97,3.63,3.63,4.35,4.07,3.7,4.45,3.96,3.69,4.12,4.27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 59,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.7,0.66,0.72,0.69,0.69,0.55,1.19,0.52,0.54,0.68,0.74,0.74,0.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,40,22,18,6,5,11,14,3,1,5,16,9,7,8,6,2,5,3,6,4,2,1,7,1,2,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,41*,23**,18**,6**,5**,14**,13**,2**,1**,5**,17**,8**,9**,8**,7**,2**,5**,4**,6**,3**,3**,1**,6**,2**,1**,***,30**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,19,10,9,3,2,4,6,1,1,4,6,4,4,5,6,2,1,4,1,2,-,-,1,-,-,*,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,4,3,2,1,-,1,1,1,-,-,2,1,1,-,2,-,1,1,-,1,-,-,-,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,4,14,8,7,2,2,4,4,-,1,4,5,3,3,5,4,2,1,3,1,1,-,-,1,-,-,*,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,3,20,11,9,3,3,8,7,1,-,2,9,3,5,3,*,-,3,-,4,1,3,1,5,2,1,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,2,1,1,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,1,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,1,1,1,-,-,1,1,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,Mean,3.53,3.54,3.51,3.7,3.36,3.31,3.46,4.4,4,3.69,3.38,3.72,3.58,3.59,4.21,4,3.25,4.16,3.07,3.97,3,3,3.2,3,3,4,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.78,0.77,0.81,0.87,0.54,0.68,0.86,-,-,0.51,0.89,0.81,0.77,0.53,0.6,0,1.2,0.43,0.67,1.05,0,-,0.44,*,-,-,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
