table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 109,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 19th to 21st June 2020,Mean,,,-0.58,,,,,,-0.8,-0.68,-0.57,-0.57,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,1.22,1.24,1.19,1.15,1.18,1.21,1.22,1.22,1.22,1.2,1.21,1.21,1.26,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,2115,1003,1112,261,228,325,342,367,332,488,584,640,359,532,186,88,220,166,174,162,105,182,296,296,177,63,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,NET: Agree,360,202,159,58,52,94,77,59,35,38,101,86,89,85,17,19,42,44,34,33,9,18,70,38,25,12,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,Strongly agree      (+2),121,81,40,18,18,28,31,21,11,11,37,32,26,25,7,12,11,11,8,13,*,10,28,8,8,4,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,Slightly agree      (+1),239,121,119,39,34,67,45,37,24,27,63,54,63,60,9,7,31,32,25,20,9,8,42,30,18,8,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,Neither agree nor    (0) disagree,570,283,286,87,73,122,98,82,70,110,138,153,123,154,50,24,72,36,59,41,31,48,76,73,44,16,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,Slightly disagree   (-1),420,215,205,61,50,62,64,78,65,90,124,131,71,94,33,13,48,43,27,26,14,50,57,54,42,14,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,Strongly disagree   (-2),765,334,431,86,76,75,90,145,134,235,212,226,146,181,77,28,72,50,66,52,46,83,76,124,69,22,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,NET: Disagree,1185,550,636,147,126,137,154,223,199,325,336,357,217,275,110,41,120,93,92,77,60,133,133,178,111,36,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,Mean,,,-0.8,,,,,,-0.94,-1.08,-0.71,-0.78,,-0.67,-0.93,,,,,,-0.96,-0.95,,-0.89,-0.81,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,1.23,1.26,1.18,1.22,1.25,1.21,1.28,1.23,1.15,1.08,1.25,1.2,1.26,1.21,1.14,1.41,1.19,1.27,1.22,1.31,1.08,1.13,1.3,1.15,1.17,1.26,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,2100,1015,1085,267,236,294,323,383,336,497,613,633,319,535,176,86,203,160,183,166,113,193,307,302,145,66,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,NET: Agree,394,226,168,68,65,110,75,67,35,39,106,97,92,100,26,9,42,42,40,27,17,24,67,54,29,18,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,Strongly agree      (+2),136,79,57,16,16,31,32,30,12,15,37,36,27,37,10,2,15,14,13,8,13,7,24,13,14,4,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,Slightly agree      (+1),258,147,111,52,49,79,43,37,24,24,69,61,66,63,17,7,27,28,27,18,4,17,43,41,15,14,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,Neither agree nor    (0) disagree,551,261,290,95,80,96,96,103,76,87,134,164,109,144,45,26,78,43,37,37,20,57,75,71,45,19,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,Slightly disagree   (-1),480,238,242,63,50,82,67,85,70,112,130,138,97,114,44,19,52,28,45,40,34,45,55,78,32,9,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,Strongly disagree   (-2),675,301,374,64,53,62,87,106,121,234,201,193,127,153,60,30,60,58,62,47,30,72,81,84,73,17,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,NET: Disagree,1154,539,615,127,103,145,155,191,191,345,332,331,225,267,104,48,112,86,107,87,63,117,135,162,106,26,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,Mean,,,-0.71,,,,,,,-1.12,-0.68,-0.66,-0.55,-0.55,-0.73,-0.81,,-0.52,-0.63,-0.66,-0.63,-0.8,,-0.63,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 125,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,1.23,1.26,1.2,1.17,1.19,1.22,1.28,1.24,1.14,1.08,1.25,1.2,1.24,1.24,1.19,1.09,1.18,1.33,1.28,1.2,1.31,1.13,1.29,1.18,1.28,1.27,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,2120,1031,1089,252,219,339,351,389,311,478,605,573,429,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,NET: Agree,489,277,212,70,68,109,97,82,65,67,125,130,98,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,Strongly agree      (+2),169,97,72,18,17,45,30,32,21,24,40,46,34,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,Slightly agree      (+1),321,180,140,52,51,64,67,50,44,43,85,84,64,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,Neither agree nor    (0) disagree,580,265,315,90,74,108,92,105,73,112,138,151,158,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,Slightly disagree   (-1),484,218,266,81,66,70,71,85,63,113,135,161,80,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,Strongly disagree   (-2),567,276,290,51,44,66,68,93,105,184,178,156,94,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,NET: Disagree,1050,494,556,132,110,137,139,178,168,297,313,318,174,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,Mean,,,-0.52,,,,,,,-0.82,-0.57,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 114,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,1.25,1.3,1.2,1.14,1.17,1.27,1.25,1.25,1.28,1.18,1.25,1.23,1.19,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,2189,1062,1127,268,237,337,362,371,330,521,627,625,385,552,196,87,242,172,200,169,101,199,293,277,187,66,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,NET: Agree,585,292,293,85,80,118,103,108,79,91,152,153,129,151,51,22,58,68,46,46,30,48,89,62,51,13,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,Strongly agree      (+2),214,108,106,32,30,47,43,48,22,22,52,59,46,56,11,11,23,26,17,16,5,20,32,28,20,5,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,Slightly agree      (+1),371,184,187,53,51,71,61,60,57,69,100,93,83,95,40,11,36,42,29,30,25,28,57,34,31,9,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,Neither agree nor    (0) disagree,598,299,299,89,73,107,98,102,81,121,137,168,136,156,38,19,75,45,60,42,28,62,71,82,53,22,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,Slightly disagree   (-1),468,221,247,64,53,69,68,85,60,122,140,130,84,114,36,25,48,29,41,31,26,41,52,87,40,13,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,Strongly disagree   (-2),539,259,280,63,54,71,70,82,96,157,166,166,96,111,57,21,61,36,44,39,20,55,77,68,42,18,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,NET: Disagree,1007,480,527,128,107,141,138,166,156,279,306,296,180,225,94,46,108,65,85,70,46,96,128,155,82,31,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,Mean,,-0.32,-0.37,,,,,,-0.48,-0.66,-0.45,-0.4,,,-0.49,-0.4,-0.36,,-0.35,-0.29,-0.3,-0.4,-0.29,-0.44,-0.29,-0.46,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 116,Q12. To what extent do you agree or disagree with the following statements? The mainstream media is exaggerating the seriousness of Coronavirus,ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,1.28,1.28,1.28,1.26,1.29,1.29,1.29,1.31,1.28,1.19,1.29,1.29,1.27,1.26,1.3,1.33,1.26,1.34,1.24,1.31,1.18,1.28,1.34,1.22,1.28,1.24,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
