table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,7,2,5,6,4,-,-,1,-,-,4,3,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,15,6,9,13,10,-,-,1,-,1,7,5,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 15th June 2020,Mean,2.86,3.06,2.66,2.22,2.28,3.53,3.61,2.36,3,2.5,2.63,2.58,3.24,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,1,0.98,0.99,0.89,0.87,0.64,0.51,1.75,-,-,1.12,0.94,0.92,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,33,18,15,8,5,10,10,3,1,1,16,10,4,3,3,-,3,1,3,2,1,2,13,3,2,-,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,32**,19**,13**,9**,6**,8**,10**,4**,1**,1**,17**,8**,4**,3**,1**,-**,3**,1**,6**,2**,1**,1**,11**,4**,1**,-**,30**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,13,11,2,5,5,3,5,*,1,-,11,1,1,1,*,-,-,-,4,-,1,1,6,-,1,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,3,3,-,-,-,-,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,4,10,8,2,5,5,3,2,*,1,-,8,1,1,1,*,-,-,-,4,-,1,1,4,-,1,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,3,13,7,6,2,*,3,4,2,-,1,5,3,4,1,1,-,1,-,1,2,-,1,3,4,-,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,2,5,1,5,2,*,2,1,1,-,-,1,3,-,1,-,-,2,1,-,-,-,-,2,1,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,*,*,-,-,-,-,*,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,*,-,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,6,1,5,2,*,2,1,1,-,-,1,4,-,1,-,-,2,1,-,-,-,-,2,1,*,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,Mean,3.3,3.65,2.75,3.27,3.77,3.11,3.61,2.91,4,3,3.72,2.57,3.12,2.88,3.29,-,2.36,2,3.78,3,4,3.38,3.64,2.87,2.87,-,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.91,0.87,0.71,0.89,0.63,0.8,1.16,0.69,-,-,0.86,0.81,0.36,0.91,-,-,0.62,-,0.46,0,-,-,1.08,0.39,-,-,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,33,22,11,8,8,12,8,2,2,1,14,6,4,9,1,-,1,4,4,1,1,1,11,4,4,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,10
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,31**,22**,9**,6**,6**,10**,11**,2**,1**,1**,15**,4**,5**,8**,1**,-**,1**,3**,6**,***,1**,1**,10**,5**,4**,1**,29**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3**,15**,10**
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,8,5,3,1,1,2,3,1,-,-,3,1,1,3,-,-,-,1,-,-,-,-,2,3,2,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,1,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,-
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,4,7,4,3,1,1,2,2,1,-,-,2,1,1,3,-,-,-,1,-,-,-,-,2,3,2,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,3,12,8,4,3,3,3,4,1,-,1,5,2,1,5,-,-,1,1,3,*,-,1,2,2,2,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,7
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,2,7,6,1,1,1,2,3,-,1,-,6,-,1,1,1,-,-,-,-,-,1,-,5,-,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,5,-
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,5,3,1,1,1,3,-,-,*,-,2,1,2,-,-,-,-,-,3,-,-,-,*,-,-,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,2
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,12,10,2,2,2,5,3,-,1,-,7,1,3,1,1,-,-,-,3,-,1,-,6,-,-,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,7,2
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,Mean,2.76,2.69,2.92,2.61,2.61,2.42,3.09,3.57,1.66,3,2.67,2.71,2.26,3.23,2,-,3,3.47,1.96,3,2,3,2.69,3.54,3.46,1,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,2.78,2.75
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,1.05,1.06,1.08,1.08,1.08,1.16,0.96,0.64,-,-,1.08,1.29,1.37,0.64,-,-,-,0.64,1.09,-,-,-,1.1,0.56,0.59,-,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,1.13,0.94
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,38,20,18,12,11,13,6,1,1,5,17,10,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,41**,22**,18**,11**,11**,15**,6**,3**,1**,5**,13**,12**,13**,2**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,13,9,4,3,3,6,4,-,-,1,4,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,3,3,-,-,-,-,3,-,-,-,-,-,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,4,10,6,4,3,3,6,1,-,-,1,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,3,13,4,9,5,5,3,1,3,-,2,4,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,2,9,6,4,3,2,4,1,-,1,1,3,5,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,5,3,2,1,1,2,1,-,-,1,2,2,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,14,9,5,3,3,6,1,-,1,2,5,6,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,Mean,2.92,2.98,2.86,2.86,2.93,2.84,3.75,3,2,2.54,2.73,2.56,3.39,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,1.12,1.31,0.87,0.89,0.89,1.17,1.59,*,-,1.16,1.15,0.98,1.19,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,45,26,19,18,17,13,8,4,1,1,25,13,3,4,1,-,2,4,3,4,3,1,23,2,1,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,47*,28**,19**,18**,17**,17**,8**,3**,1**,1**,27**,12**,4**,4**,1**,-**,3**,4**,3**,3**,4**,1**,24**,3**,1**,1**,41*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,13,10,3,6,6,6,1,-,-,-,7,5,1,2,1,-,3,-,-,1,1,-,7,-,-,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,2,2,-,1,1,2,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,4,11,8,3,6,6,5,1,-,-,-,5,3,1,2,1,-,3,-,-,1,1,-,4,-,-,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,3,17,9,8,7,6,3,6,1,-,-,14,2,1,1,-,-,-,2,-,-,1,-,12,-,1,-,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,2,10,6,4,3,3,5,-,1,1,-,3,3,2,2,-,-,-,1,1,1,-,1,4,3,-,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,7,3,4,2,2,3,1,-,-,1,4,3,-,-,-,-,-,1,2,2,1,-,1,-,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,17,9,8,5,5,7,1,1,1,1,7,6,2,2,-,-,-,2,3,2,1,1,4,3,-,-,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,Mean,2.83,3.02,2.57,2.98,2.98,2.9,2.74,2.49,2,1,2.88,2.75,2.69,2.93,4,-,4,2.33,1.41,1.89,2.36,2,3.17,2,3,4,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,1.1,1.14,1.02,1.06,1.08,1.3,0.92,0.64,-,-,1.04,1.4,0.95,1.06,-,-,0,0.98,0.61,1.49,1.41,-,0.93,0,-,-,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,48,27,21,12,11,15,12,6,2,1,22,9,4,13,3,2,8,3,4,2,3,2,13,6,2,-,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,47*,27**,20**,14**,12**,15**,13**,4**,1**,1**,22**,7**,6**,13**,3**,1**,9**,3**,3**,1**,2**,2**,14**,6**,2**,-**,42*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,11,8,2,3,3,5,2,-,-,1,4,2,-,4,*,*,4,-,1,-,1,-,2,1,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,3,3,-,-,-,3,-,-,-,-,-,-,-,3,-,-,3,-,-,-,-,-,-,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,4,8,5,2,3,3,2,2,-,-,1,4,2,-,1,*,*,1,-,1,-,1,-,2,1,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,3,22,14,8,6,4,7,8,1,1,-,9,3,5,5,-,-,3,3,2,1,1,2,10,1,-,-,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,2,7,5,3,1,1,2,2,1,*,-,3,2,1,2,1,-,1,-,1,-,*,-,3,1,1,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,7,-,7,4,4,1,1,2,-,-,6,-,-,2,2,1,1,-,-,-,-,-,-,2,1,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,14,5,10,5,5,3,3,3,*,-,8,2,1,3,3,1,2,-,1,-,*,-,3,4,2,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,Mean,2.83,3.25,2.27,2.58,2.51,3.33,2.84,1.63,2.73,4,2.57,3.01,2.82,3.18,1.7,2.37,3.4,3,2.97,3,3.44,3,2.98,2.24,1.42,-,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 89,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,1.09,0.88,1.1,1.12,1.2,1.13,0.81,0.83,-,-,1.1,0.8,0.42,1.35,1.29,-,1.48,*,0.75,-,1.01,*,0.6,1.34,-,-,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,20,11,9,2,2,5,4,3,4,2,3,5,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,18**,11**,8**,3**,3**,4**,3**,2**,4**,2**,3**,5**,7**,4**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,3,2,1,1,1,-,1,1,-,-,-,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,4,3,2,1,1,1,-,1,1,-,-,-,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,3,6,2,5,1,1,3,1,-,1,-,1,2,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,2,4,3,1,-,-,2,-,1,1,-,2,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,6,4,2,-,-,-,2,1,1,2,-,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,9,7,2,-,-,2,2,1,3,2,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,Mean,2.35,2.19,2.56,3.47,3.47,2.65,2.32,2.33,2,1,2.31,2.61,2.71,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,1.11,1.21,0.98,0.62,0.62,0.55,1.6,-,0.92,0,0.59,1.34,1.19,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,41,14,27,20,17,7,9,3,2,-,13,12,7,9,5,-,3,5,5,1,4,1,8,6,2,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,50*,19**,31**,28**,24**,9**,8**,3**,2**,-**,15**,16**,10**,9**,5**,-**,3**,7**,7**,1**,4**,1**,9**,9**,3**,1**,39**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,13,7,6,6,4,3,3,1,-,-,1,6,2,4,1,-,-,2,3,-,2,-,4,1,-,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,1,-,1,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Q5. Trust in the sources for information/news about Coronavirus used in last week: Celebrity and/or social media influencer,ONLINE Fieldwork: 9th to 11th October 2020,4,13,7,5,6,4,3,3,-,-,-,1,6,2,3,1,-,-,2,2,-,2,-,4,1,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
