table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,Mean,3.95,4,3.83,4.2,4.28,3.86,3.76,3.91,4.03,3.96,3.98,3.99,3.86,3.83,3.8,-,3.95,3.8,4.4,3.69,3.9,4.05,3.94,3.92,3.96,4.5,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,0.73,0.74,0.69,0.45,0.53,0.69,0.99,0.7,0.72,0.72,0.75,0.76,0.7,0.66,0.81,-,0.68,0.75,0.79,1.09,0.84,0.78,0.58,0.66,0.69,-,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,114,68,46,14,13,7,17,16,17,43,53,40,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,117*,72*,45*,16**,15**,9**,19**,17**,17**,40*,49*,43*,17**,8**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,77,45,32,10,9,2,11,13,15,27,36,26,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,24,18,5,4,4,1,5,6,3,5,10,9,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,4,53,27,26,6,5,1,5,7,12,22,26,18,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,3,32,21,11,3,3,7,6,3,2,10,11,11,8,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,2,7,5,2,1,1,-,2,-,-,4,2,4,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,2,2,-,2,2,-,-,-,-,-,-,2,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,9,6,2,3,3,-,2,-,-,4,2,5,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,Mean,3.77,3.77,3.77,3.6,3.58,3.27,3.72,4.18,4.05,3.68,3.88,3.65,3.56,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,0.89,0.98,0.73,1.28,1.31,0.62,1.03,0.75,0.54,0.8,0.77,1.03,0.93,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,94,54,40,4,3,11,11,19,7,42,45,26,9,14,7,4,10,9,3,6,3,13,13,16,8,2,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,96*,59*,38*,5**,3**,12**,10**,16**,8**,46*,42*,27**,12**,15**,10**,4**,9**,7**,4**,6**,5**,13**,12**,20**,7**,2**,80*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,75,43,33,3,3,10,7,13,4,37,34,21,11,9,6,3,6,6,3,3,3,12,10,15,6,2,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,20,8,11,-,-,3,3,2,-,12,11,3,1,4,-,1,1,1,3,-,-,6,3,3,2,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,4,55,34,21,3,3,7,4,11,4,26,24,17,10,4,6,2,5,5,-,3,3,6,8,12,4,2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,3,21,15,5,2,1,2,2,3,3,9,7,6,1,7,3,1,3,1,1,3,2,1,1,5,1,-,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,1,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,1,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,Mean,3.97,3.84,4.16,3.61,3.81,4.07,3.88,3.96,3.59,4.06,4.03,3.9,4.05,3.86,3.63,4.02,3.83,4.09,4.64,3.46,3.65,4.34,3.97,3.9,4.23,4,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.7,0.71,0.65,0.55,0.47,0.66,1.12,0.58,0.53,0.67,0.77,0.6,0.45,0.87,0.51,0.86,0.67,0.6,0.91,0.55,0.53,0.66,0.96,0.62,0.7,-,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,112,74,38,5,5,12,17,15,20,43,52,35,13,12,12,5,7,6,5,6,5,14,25,16,10,1,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,25
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,106*,70*,37**,4**,4**,12**,14**,13**,21**,42*,48*,31*,13**,14**,10**,3**,8**,6**,4**,5**,5**,13**,22**,15**,13**,1**,90*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1**,65*,23**
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,80,52,28,4,4,7,11,8,16,34,39,26,10,5,8,2,5,4,4,5,5,10,21,8,7,-,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,48,18
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,26,20,6,1,1,2,3,1,7,11,13,8,5,-,2,*,2,-,1,3,1,1,8,4,4,-,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,16,7
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,4,54,32,22,3,3,5,8,6,9,23,26,18,5,5,6,1,3,4,3,2,4,10,13,4,3,-,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,32,11
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,3,20,12,7,-,-,4,3,5,3,5,9,1,2,7,2,2,1,2,-,-,-,1,1,5,6,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,13,4
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,2,5,4,2,-,-,-,-,1,2,3,-,4,-,2,-,-,2,-,-,-,-,-,1,2,1,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,2,2,-,-,-,2,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,2,-,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,-
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,7,5,2,-,-,2,-,1,2,3,-,4,2,2,-,-,2,-,-,-,-,2,1,2,1,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,Mean,3.91,3.93,3.87,4.23,4.23,3.39,4.04,3.64,4.02,4.02,4.09,3.99,3.81,3.26,3.97,3.64,3.8,3.68,4.14,4.59,4.15,3.55,4.27,3.71,3.73,3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.89,4
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,0.88,0.95,0.72,0.5,0.5,1.23,0.66,0.78,0.91,0.82,0.68,0.89,1.33,0.67,0.64,0.85,1.17,0.51,0.4,0.55,0.4,1.1,0.7,1.03,1,-,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0.92,0.89
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,141,78,63,12,11,14,9,11,30,65,62,42,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,139,72*,67*,11**,10**,15**,9**,12**,26**,66*,57*,43*,21**,18**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,110,56,54,8,8,12,6,10,20,54,42,40,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,22,15,7,1,1,1,1,3,6,10,6,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,4,89,42,47,7,7,11,5,7,14,44,36,28,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,3,26,15,11,3,2,3,2,2,5,12,14,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,2,2,1,1,-,-,-,1,-,1,-,2,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,2,1,1,-,-,-,1,-,1,-,2,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,Mean,3.94,3.97,3.9,3.82,3.9,3.92,3.64,4.13,3.94,3.96,3.79,4.23,3.81,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.64,0.68,0.58,0.58,0.54,0.53,0.86,0.65,0.77,0.58,0.67,0.55,0.52,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,117,73,44,17,15,11,9,15,21,44,55,30,12,20,12,2,3,5,7,9,7,16,21,26,9,-,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,123,78*,45*,18**,16**,13**,10**,15**,22**,45*,54*,31**,16**,22**,13**,2**,4**,6**,7**,9**,7**,18**,20**,28**,10**,-**,103*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,91,54,37,16,14,10,2,11,19,32,41,22,12,15,10,2,4,5,4,7,7,15,14,20,4,-,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,27,16,11,3,3,1,-,7,5,11,15,7,2,3,4,-,1,-,2,3,5,2,7,3,-,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,4,64,38,26,13,11,9,2,5,14,22,26,15,10,12,6,2,3,5,2,4,1,12,7,17,4,-,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,3,29,22,6,1,1,3,6,3,3,13,11,9,4,4,2,-,-,1,3,2,-,3,5,7,5,-,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,2,4,2,2,1,1,-,3,1,-,-,2,-,-,2,1,-,-,-,-,-,-,-,1,1,1,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,4,2,2,1,1,-,3,1,-,-,2,-,-,2,1,-,-,-,-,-,-,-,1,1,1,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,Mean,3.93,3.87,4.02,4.02,4.03,3.89,2.89,4.13,4.12,3.96,3.99,3.94,3.86,3.78,3.97,4,4.28,3.82,3.81,4.08,4.78,3.96,4.03,3.76,3.39,-,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.76,0.76,0.76,0.67,0.72,0.59,0.67,0.91,0.6,0.73,0.79,0.73,0.64,0.83,0.95,0,0.53,0.42,0.85,0.77,0.45,0.56,0.9,0.72,0.61,-,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,106,56,50,8,8,11,13,16,17,41,57,30,13,6,6,3,9,5,14,6,4,8,25,13,8,5,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,106*,56*,50*,7**,7**,12**,13**,15**,18**,41*,52*,29**,18**,8**,7**,4**,11**,4**,14**,6**,2**,7**,23**,13**,11**,5**,93*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,88,47,42,7,7,12,10,13,14,34,42,24,16,6,6,4,7,4,10,6,2,6,21,9,9,5,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,21,9,12,2,2,1,3,4,3,9,9,7,5,-,-,-,2,1,3,1,1,2,5,3,2,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,4,67,38,29,5,5,11,7,9,11,25,33,17,11,6,6,4,5,3,7,6,1,4,16,6,7,2,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,3,14,7,8,-,-,-,3,1,3,8,9,4,-,1,1,-,3,-,2,-,*,1,1,4,2,-,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,2,2,2,-,1,1,-,-,-,2,-,-,1,2,-,-,-,-,-,2,-,-,-,1,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,1,1,1,-,-,-,-,1,-,-,1,-,-,1,-,-,1,-,-,-,-,-,1,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,4,3,1,1,1,-,-,1,2,-,1,1,2,1,-,-,1,-,2,-,-,-,1,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.98,3.92,4.06,4.03,4.03,4.04,4.06,3.93,3.79,4.04,3.97,4.04,4.1,3.62,3.83,4,3.7,4.27,3.84,4.11,4.2,4.18,4.03,3.89,3.94,4.58,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.73,0.75,0.72,0.89,0.89,0.21,0.72,1.07,0.81,0.64,0.69,0.71,0.83,0.93,0.41,0,0.98,0.51,0.94,0.34,0.8,0.64,0.81,0.73,0.63,0.56,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,130,74,56,4,4,15,16,15,21,59,60,33,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Broadsheets” such as The Times or Guardian ( printed ),ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,134,77*,57*,3**,3**,17**,15**,14**,21**,64*,60*,36**,18**,19**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
