table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,4,47,27,20,1,1,3,4,6,9,24,11,14,8,14,1,-,7,7,2,2,3,4,6,8,4,2,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,3,41,23,18,-,-,5,2,4,10,20,18,9,10,4,4,1,3,4,3,1,1,7,8,6,2,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,2,19,9,10,2,2,5,2,1,3,7,5,2,10,2,-,1,3,1,3,2,-,1,1,5,-,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,1 - Do not trust at all,2,2,1,-,-,-,-,-,2,1,-,-,-,2,-,-,-,-,-,-,-,-,-,1,2,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,NET: Do not trust,21,11,10,2,2,5,2,1,5,7,5,2,10,4,-,1,3,1,3,2,-,1,1,6,2,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,Mean,3.39,3.35,3.44,3.03,3.03,3.28,3.54,3.77,3.38,3.33,3.4,3.54,3.07,3.59,3.51,2.42,3.45,3.58,3.19,3.54,3.83,3.25,3.61,3.25,3.39,3.19,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,0.94,0.91,0.97,1.49,1.49,1.14,1.03,0.88,1.07,0.76,0.88,0.74,0.94,1.12,0.83,0.65,0.94,0.82,1.09,1.33,0.44,0.61,0.82,1.02,1.41,0.71,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,147,73,74,13,13,10,18,17,26,63,48,39,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,159,80*,79*,18**,18**,13**,21**,17**,27**,62*,52*,43*,30**,34**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,71,40,31,8,8,3,13,7,11,29,24,18,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,17,9,8,4,4,1,4,2,1,5,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,4,54,31,23,4,4,2,9,5,10,24,17,13,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,3,57,23,34,3,3,3,6,7,12,26,22,16,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,2,23,11,12,6,6,4,2,2,4,5,6,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,7,5,2,2,2,3,-,1,-,2,-,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,30,17,14,8,8,7,2,3,4,7,6,8,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,Mean,3.32,3.34,3.3,3.11,3.11,2.48,3.73,3.33,3.33,3.41,3.47,3.28,3.36,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,1,1.07,0.93,1.32,1.32,1.17,0.9,1.04,0.78,0.88,0.89,1.04,1.11,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,119,55,64,3,2,6,8,17,23,62,44,36,22,17,8,2,11,8,14,8,7,15,16,16,12,2,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,122,58*,63*,3**,2**,7**,7**,17**,23**,65*,42*,38*,27**,15**,7**,1**,12**,8**,13**,6**,6**,18**,17**,19**,11**,2**,106*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,54,26,28,-,-,3,4,9,9,30,20,14,14,6,4,-,3,3,4,4,3,7,10,8,5,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,15,7,8,-,-,1,1,3,1,8,5,5,5,1,1,-,-,-,1,1,2,-,5,4,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,4,39,19,20,-,-,1,3,6,7,22,16,9,9,5,3,-,3,3,3,3,1,7,5,5,4,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,3,48,22,26,3,2,3,1,3,12,27,15,20,8,5,2,1,5,4,6,2,3,6,6,10,4,-,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,2,18,8,9,-,-,1,2,5,3,7,5,4,5,3,2,-,4,1,3,1,-,5,-,1,2,-,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,2,2,-,-,-,-,1,1,-,1,1,-,-,1,-,1,-,-,-,-,-,-,1,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,19,10,9,-,-,1,2,5,3,8,6,4,5,4,2,1,4,1,3,1,-,5,1,1,2,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,Mean,3.39,3.35,3.43,3,3,3.5,3.29,3.38,3.32,3.44,3.44,3.39,3.48,3.11,3.36,2.11,2.95,3.23,3.23,3.71,3.7,3.15,3.74,3.58,3.34,4.39,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.94,0.99,0.9,0,-,1.07,1.36,1.22,0.78,0.88,0.93,0.85,1.02,1.08,1,-,0.81,0.73,0.91,0.93,0.92,0.82,1.18,0.89,0.91,0.64,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,174,95,79,10,8,20,16,18,29,81,59,48,27,40,12,9,21,16,13,11,7,19,29,21,11,5,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,84,58
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,186,98*,88*,8**,7**,22**,16**,21**,32**,87*,60*,56*,33**,37*,12**,7**,25**,18**,12**,10**,8**,20**,27**,25**,17**,4**,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5**,92*,62*
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,93,56,36,4,3,8,6,7,12,55,32,32,13,15,5,6,16,6,8,7,5,10,16,6,5,3,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,43,34
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,18,12,6,1,-,1,2,3,2,10,6,4,3,5,*,2,1,-,3,1,1,1,2,3,2,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,9,7
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,4,74,45,30,3,3,7,5,5,10,45,27,27,10,10,4,4,14,6,4,7,4,9,14,3,2,2,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34,28
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,3,64,26,38,3,3,8,8,8,12,25,15,24,13,13,3,1,8,9,2,1,3,7,7,12,9,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,20
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,2,26,12,13,1,1,3,1,5,7,8,13,1,4,7,3,*,2,3,1,2,-,1,4,6,3,-,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,16,5
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,4,3,1,-,-,3,-,-,1,-,-,-,3,1,-,-,-,-,2,-,-,2,-,1,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,2
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,30,15,14,1,1,6,1,5,8,8,13,1,7,9,3,*,2,3,3,2,-,3,4,7,3,-,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,18,8
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,Mean,3.41,3.51,3.3,3.42,3.31,2.99,3.44,3.23,3.15,3.65,3.42,3.63,3.17,3.29,3.16,4.03,3.61,3.19,3.56,3.6,3.77,3.36,3.5,3.04,3.24,3.82,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,3.35,3.49
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,0.92,0.97,0.86,0.99,0.72,1.12,0.83,0.98,0.97,0.79,0.94,0.65,1.07,1.06,0.93,0.86,0.7,0.7,1.37,0.94,0.76,1.01,0.83,1.03,0.94,0.78,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.95,0.94
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,172,82,90,11,11,17,15,14,34,81,56,48,25,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,164,69*,96*,11**,11**,14**,16**,13**,33**,77*,51*,43*,25**,45*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,81,38,43,5,5,8,8,7,13,39,18,23,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,16,6,10,1,1,2,2,3,-,8,2,4,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,4,65,32,33,4,4,6,6,4,13,32,16,19,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,3,61,26,35,3,3,5,4,5,14,30,22,15,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,2,17,5,12,2,2,-,4,1,6,5,7,4,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,5,*,5,2,2,1,1,-,-,2,3,1,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,23,5,18,3,3,1,4,1,6,7,10,5,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,Mean,3.42,3.55,3.32,3.15,3.15,3.55,3.34,3.69,3.21,3.49,3.14,3.5,3.53,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.92,0.77,1.01,1.25,1.25,1.02,1.12,0.99,0.74,0.87,0.93,0.87,0.59,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,115,53,62,6,6,12,14,13,19,51,39,35,19,22,6,2,11,11,9,11,5,15,21,15,9,-,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,115,55*,61*,7**,7**,12**,17**,12**,17**,51*,38*,33*,23**,22**,5**,2**,11**,10**,9**,9**,4**,16**,21**,17**,9**,-**,105*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,48,27,21,-,-,4,5,7,8,24,16,12,12,8,3,2,7,4,3,4,1,5,10,4,5,-,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,14,7,7,-,-,3,2,3,-,6,7,3,-,4,-,-,2,-,-,2,*,-,7,2,1,-,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,4,34,20,13,-,-,1,4,4,8,17,9,8,12,4,3,2,5,4,3,2,1,5,2,2,4,-,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,3,50,19,31,4,4,6,7,3,7,23,16,17,8,10,1,-,4,4,4,4,3,6,9,12,3,-,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,2,11,4,7,2,2,2,1,1,2,3,3,4,3,1,*,-,1,-,-,2,-,4,2,1,1,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,6,4,2,1,1,-,3,1,-,1,4,-,-,2,1,-,-,2,1,-,-,1,1,-,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,17,8,9,3,3,2,4,2,2,4,7,4,3,4,2,-,1,2,1,2,-,5,3,1,1,-,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,Mean,3.33,3.39,3.28,2.47,2.47,3.42,2.96,3.56,3.37,3.49,3.31,3.35,3.41,3.27,3.06,4,3.67,3.06,3.12,3.47,3.42,2.91,3.63,3.23,3.49,-,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.99,1.06,0.94,0.75,0.75,1.05,1.21,1.31,0.68,0.88,1.17,0.84,0.71,1.17,1.35,0,0.91,1.07,1.01,1.07,0.75,0.99,1.17,0.75,0.81,-,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,161,89,72,8,8,12,18,19,35,69,63,41,19,38,12,7,12,15,12,13,8,15,20,24,19,4,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,154,89*,66*,7**,7**,15**,19**,19**,31**,62*,54*,36*,26**,38*,9**,6**,15**,17**,12**,9**,6**,15**,17**,22**,23**,3**,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,76,43,32,4,4,9,9,4,10,39,20,20,11,24,3,4,9,10,6,6,4,8,6,10,9,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,9,5,4,2,2,1,3,1,2,1,1,4,2,3,1,-,-,2,1,2,2,2,-,1,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,4,67,38,28,2,2,8,7,3,8,38,20,16,9,22,3,4,9,8,5,4,3,6,6,9,9,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 51,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),ONLINE Fieldwork: 12th to 14th February 2021,3,56,34,22,3,3,4,8,9,16,16,25,9,10,11,5,1,3,7,3,2,*,8,9,7,9,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
